data,hora,num,ambiente,ssid,bssid,rssi,canal
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB,84:F1:47:54:96:E0,-78,1
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:96:E2,-78,1
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB,84:F1:47:54:FD:C0,-79,1
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:FD:C2,-79,1
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB,84:F1:47:54:71:00,-85,1
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:71:02,-85,1
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB,E4:4E:2D:85:4C:60,-85,11
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-85,11
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB,84:F1:47:54:F9:80,-88,11
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB,84:F1:47:54:95:E0,-88,11
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB-VISITANTE,B8:11:4B:1D:1E:42,-89,6
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB,B8:11:4B:1D:1E:40,-89,6
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:F9:82,-89,11
22/04/2026,07:28:25,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:95:E2,-89,11
22/04/2026,07:28:34,22,Lab. de telecomunicações,IFPB,84:F1:47:54:7F:20,-73,11
