data,hora,num,ssid,bssid,rssi,canal,ambiente
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:8B:A2,-82,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,84:F1:47:54:96:E0,-83,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,84:F1:47:54:96:E2,-84,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,24:36:DA:2B:5E:C2,-88,1,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-90,11,Auditório de Eng. Elétrica
17/03/2026,10:45:15,60,IFPB,E4:4E:2D:85:4C:60,-92,11,Auditório de Eng. Elétrica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:96:E0,-69,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:96:E2,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:6B:80,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:6B:82,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,24:36:DA:2B:BC:02,-81,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,24:36:DA:2B:BC:00,-81,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:8B:A2,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB-VISITANTE,84:F1:47:54:F9:82,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:F9:80,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:11,61,IFPB,84:F1:47:54:8B:A0,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,84:F1:47:54:96:E0,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,84:F1:47:54:96:E2,-70,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,84:F1:47:54:6B:80,-77,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,84:F1:47:54:8B:A2,-78,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,84:F1:47:54:8B:A0,-79,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,E4:4E:2D:85:4C:60,-79,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB,24:36:DA:2B:BC:00,-82,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:21,62,IFPB-VISITANTE,24:36:DA:2B:BC:02,-82,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB,84:F1:47:54:96:E0,-71,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB,84:F1:47:54:6B:80,-78,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB-VISITANTE,84:F1:47:54:6B:82,-78,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB-VISITANTE,24:36:DA:2B:BC:02,-82,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB,E4:4E:2D:85:4C:60,-82,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-82,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB,24:36:DA:2B:BC:00,-85,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB,84:F1:47:54:F9:80,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:31,63,IFPB-VISITANTE,84:F1:47:54:F9:82,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,84:F1:47:54:96:E0,-75,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,84:F1:47:54:96:E2,-75,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,84:F1:47:54:6B:80,-77,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,84:F1:47:54:F9:80,-86,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,84:F1:47:54:F9:82,-86,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,84:F1:47:54:8B:A0,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,84:F1:47:54:8B:A2,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,24:36:DA:2B:BC:00,-88,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,24:36:DA:2B:BC:02,-88,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB,E4:4E:2D:85:4C:60,-90,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:41,64,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-91,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB,84:F1:47:54:96:E0,-69,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB,84:F1:47:54:6B:80,-75,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB,24:36:DA:2B:BC:00,-85,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB-VISITANTE,24:36:DA:2B:BC:02,-85,6,Lab. de Instrumentação biomédica
17/03/2026,10:46:51,65,IFPB-VISITANTE,84:F1:47:54:8B:A2,-85,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:52,65,IFPB,84:F1:47:54:8B:A0,-85,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:52,65,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:52,65,IFPB,84:F1:47:54:F9:80,-88,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:52,65,IFPB-VISITANTE,84:F1:47:54:F9:82,-88,11,Lab. de Instrumentação biomédica
17/03/2026,10:46:52,65,IFPB,E4:4E:2D:85:4C:60,-88,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:01,66,IFPB,84:F1:47:54:96:E0,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:01,66,IFPB-VISITANTE,84:F1:47:54:96:E2,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:01,66,IFPB,84:F1:47:54:6B:80,-79,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:01,66,IFPB-VISITANTE,84:F1:47:54:6B:82,-79,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB,84:F1:47:54:8B:A0,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB-VISITANTE,84:F1:47:54:8B:A2,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB,E4:4E:2D:85:4C:60,-85,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB,24:36:DA:2B:BC:00,-87,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB-VISITANTE,24:36:DA:2B:BC:02,-87,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB,84:F1:47:54:F9:80,-89,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:02,66,IFPB-VISITANTE,84:F1:47:54:F9:82,-91,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,84:F1:47:54:96:E0,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,84:F1:47:54:96:E2,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,84:F1:47:54:6B:80,-76,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,84:F1:47:54:6B:82,-76,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,84:F1:47:54:8B:A0,-79,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,84:F1:47:54:8B:A2,-79,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,E4:4E:2D:85:4C:60,-81,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-81,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,84:F1:47:54:F9:82,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,24:36:DA:2B:BC:00,-85,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB-VISITANTE,24:36:DA:2B:BC:02,-85,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:12,67,IFPB,84:F1:47:54:F9:80,-85,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,84:F1:47:54:96:E0,-73,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,84:F1:47:54:96:E2,-73,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,84:F1:47:54:6B:80,-76,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,84:F1:47:54:6B:82,-76,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-79,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,E4:4E:2D:85:4C:60,-80,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,24:36:DA:2B:BC:00,-82,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,24:36:DA:2B:BC:02,-82,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,84:F1:47:54:8B:A2,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,84:F1:47:54:8B:A0,-89,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB,84:F1:47:54:F9:80,-90,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:22,68,IFPB-VISITANTE,84:F1:47:54:F9:82,-90,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB,84:F1:47:54:6B:80,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB,84:F1:47:54:96:E0,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,84:F1:47:54:96:E2,-74,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,84:F1:47:54:8B:A2,-84,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB,84:F1:47:54:8B:A0,-85,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB,84:F1:47:54:F9:80,-86,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,84:F1:47:54:F9:82,-86,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,24:36:DA:2B:BC:02,-87,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-87,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:32,69,IFPB,E4:4E:2D:85:4C:60,-89,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,84:F1:47:54:96:E0,-68,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,84:F1:47:54:96:E2,-68,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,84:F1:47:54:6B:80,-76,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,84:F1:47:54:8B:A2,-82,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,84:F1:47:54:F9:80,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,84:F1:47:54:F9:82,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,84:F1:47:54:8B:A0,-83,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,24:36:DA:2B:BC:00,-86,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,24:36:DA:2B:BC:02,-86,6,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB,E4:4E:2D:85:4C:60,-86,11,Lab. de Instrumentação biomédica
17/03/2026,10:47:42,70,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-88,11,Lab. de Instrumentação biomédica
17/03/2026,10:48:22,71,IFPB,84:F1:47:54:96:E0,-56,1,Lab. de aferição e calibração
17/03/2026,10:48:22,71,IFPB-VISITANTE,84:F1:47:54:96:E2,-57,1,Lab. de aferição e calibração
17/03/2026,10:48:22,71,IFPB-VISITANTE,84:F1:47:54:6B:82,-72,1,Lab. de aferição e calibração
17/03/2026,10:48:22,71,IFPB,84:F1:47:54:6B:80,-72,1,Lab. de aferição e calibração
17/03/2026,10:48:22,71,IFPB,24:36:DA:2B:BC:00,-79,6,Lab. de aferição e calibração
17/03/2026,10:48:22,71,IFPB-VISITANTE,24:36:DA:2B:BC:02,-79,6,Lab. de aferição e calibração
17/03/2026,10:48:23,71,IFPB,E4:4E:2D:85:4C:60,-83,11,Lab. de aferição e calibração
17/03/2026,10:48:23,71,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-83,11,Lab. de aferição e calibração
17/03/2026,10:48:23,71,IFPB,84:F1:47:54:8B:A0,-92,11,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB-VISITANTE,84:F1:47:54:96:E2,-55,1,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB,84:F1:47:54:96:E0,-56,1,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB,84:F1:47:54:6B:80,-73,1,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB-VISITANTE,84:F1:47:54:6B:82,-73,1,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB,E4:4E:2D:85:4C:60,-77,11,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-77,11,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB,24:36:DA:2B:BC:00,-83,6,Lab. de aferição e calibração
17/03/2026,10:48:33,72,IFPB-VISITANTE,24:36:DA:2B:BC:02,-83,6,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB,84:F1:47:54:96:E0,-59,1,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB-VISITANTE,84:F1:47:54:96:E2,-59,1,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB,84:F1:47:54:6B:80,-74,1,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB,E4:4E:2D:85:4C:60,-75,11,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-75,11,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB-VISITANTE,24:36:DA:2B:BC:02,-80,6,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB,24:36:DA:2B:BC:00,-83,6,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB-VISITANTE,84:F1:47:54:97:02,-89,1,Lab. de aferição e calibração
17/03/2026,10:48:43,73,IFPB,84:F1:47:54:97:00,-89,1,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB,84:F1:47:54:96:E0,-55,1,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB-VISITANTE,84:F1:47:54:96:E2,-55,1,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB,84:F1:47:54:6B:80,-75,1,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB-VISITANTE,84:F1:47:54:6B:82,-76,1,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB,24:36:DA:2B:BC:00,-85,6,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB-VISITANTE,24:36:DA:2B:BC:02,-85,6,Lab. de aferição e calibração
17/03/2026,10:48:53,74,IFPB-VISITANTE,84:F1:47:54:8B:A2,-92,11,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB,84:F1:47:54:96:E0,-56,1,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB-VISITANTE,84:F1:47:54:96:E2,-56,1,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB,84:F1:47:54:6B:80,-71,1,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB-VISITANTE,84:F1:47:54:6B:82,-71,1,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB,E4:4E:2D:85:4C:60,-84,11,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-84,11,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB,24:36:DA:2B:BC:00,-87,6,Lab. de aferição e calibração
17/03/2026,10:49:03,75,IFPB-VISITANTE,24:36:DA:2B:BC:02,-90,6,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB-VISITANTE,84:F1:47:54:96:E2,-58,1,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB,84:F1:47:54:96:E0,-59,1,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB,84:F1:47:54:6B:80,-72,1,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB-VISITANTE,84:F1:47:54:6B:82,-72,1,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB,E4:4E:2D:85:4C:60,-77,11,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB,24:36:DA:2B:BC:00,-82,6,Lab. de aferição e calibração
17/03/2026,10:49:13,76,IFPB-VISITANTE,24:36:DA:2B:BC:02,-82,6,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB,84:F1:47:54:96:E0,-56,1,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,84:F1:47:54:96:E2,-56,1,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB,84:F1:47:54:6B:80,-75,1,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,24:36:DA:2B:BC:02,-77,6,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB,24:36:DA:2B:BC:00,-78,6,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB,E4:4E:2D:85:4C:60,-79,11,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,24:36:DA:9F:FB:82,-89,11,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB-VISITANTE,84:F1:47:54:8B:A2,-89,11,Lab. de aferição e calibração
17/03/2026,10:49:23,77,IFPB,84:F1:47:54:8B:A0,-90,11,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB-VISITANTE,84:F1:47:54:96:E2,-56,1,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB,84:F1:47:54:96:E0,-57,1,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB-VISITANTE,84:F1:47:54:6B:82,-72,1,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB,84:F1:47:54:6B:80,-73,1,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-79,11,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB,E4:4E:2D:85:4C:60,-80,11,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB-VISITANTE,24:36:DA:2B:BC:02,-83,6,Lab. de aferição e calibração
17/03/2026,10:49:33,78,IFPB,24:36:DA:2B:BC:00,-85,6,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB,84:F1:47:54:96:E0,-53,1,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB-VISITANTE,84:F1:47:54:96:E2,-54,1,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB,84:F1:47:54:6B:80,-74,1,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB-VISITANTE,84:F1:47:54:6B:82,-74,1,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de aferição e calibração
17/03/2026,10:49:43,79,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de aferição e calibração
17/03/2026,10:49:44,79,IFPB,24:36:DA:2B:BC:00,-81,6,Lab. de aferição e calibração
17/03/2026,10:49:44,79,IFPB-VISITANTE,24:36:DA:2B:BC:02,-82,6,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB-VISITANTE,84:F1:47:54:96:E2,-58,1,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB,84:F1:47:54:96:E0,-58,1,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB,24:36:DA:2B:BC:00,-77,6,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB-VISITANTE,84:F1:47:54:6B:82,-78,1,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB-VISITANTE,24:36:DA:2B:BC:02,-78,6,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de aferição e calibração
17/03/2026,10:49:53,80,IFPB,84:F1:47:54:6B:80,-79,1,Lab. de aferição e calibração
17/03/2026,10:49:54,80,IFPB-VISITANTE,84:F1:47:54:8B:A2,-90,11,Lab. de aferição e calibração
17/03/2026,10:49:54,80,IFPB,84:F1:47:54:8B:A0,-91,11,Lab. de aferição e calibração
17/03/2026,10:50:36,81,IFPB-VISITANTE,84:F1:47:54:96:E2,-64,1,Lab. de medições em telecomunicações
17/03/2026,10:50:36,81,IFPB,84:F1:47:54:96:E0,-65,1,Lab. de medições em telecomunicações
17/03/2026,10:50:36,81,IFPB,84:F1:47:54:6B:80,-75,1,Lab. de medições em telecomunicações
17/03/2026,10:50:36,81,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Lab. de medições em telecomunicações
17/03/2026,10:50:36,81,IFPB,E4:4E:2D:85:4C:60,-75,11,Lab. de medições em telecomunicações
17/03/2026,10:50:36,81,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-75,11,Lab. de medições em telecomunicações
17/03/2026,10:50:37,81,IFPB-VISITANTE,24:36:DA:2B:BC:02,-80,6,Lab. de medições em telecomunicações
17/03/2026,10:50:37,81,IFPB,24:36:DA:2B:BC:00,-81,6,Lab. de medições em telecomunicações
17/03/2026,10:50:46,82,IFPB,84:F1:47:54:96:E0,-66,1,Lab. de medições em telecomunicações
17/03/2026,10:50:46,82,IFPB-VISITANTE,84:F1:47:54:96:E2,-66,1,Lab. de medições em telecomunicações
17/03/2026,10:50:46,82,IFPB,84:F1:47:54:6B:80,-75,1,Lab. de medições em telecomunicações
17/03/2026,10:50:47,82,IFPB-VISITANTE,84:F1:47:54:6B:82,-75,1,Lab. de medições em telecomunicações
17/03/2026,10:50:47,82,IFPB,24:36:DA:2B:BC:00,-78,6,Lab. de medições em telecomunicações
17/03/2026,10:50:47,82,IFPB-VISITANTE,24:36:DA:2B:BC:02,-78,6,Lab. de medições em telecomunicações
17/03/2026,10:50:47,82,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de medições em telecomunicações
17/03/2026,10:50:47,82,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-78,11,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB,84:F1:47:54:96:E0,-72,1,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB-VISITANTE,84:F1:47:54:96:E2,-72,1,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-77,11,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB-VISITANTE,24:36:DA:2B:BC:02,-78,6,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB,24:36:DA:2B:BC:00,-78,6,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB,E4:4E:2D:85:4C:60,-78,11,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB-VISITANTE,84:F1:47:54:6B:82,-79,1,Lab. de medições em telecomunicações
17/03/2026,10:50:57,83,IFPB,84:F1:47:54:6B:80,-80,1,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB,84:F1:47:54:96:E0,-71,1,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB,84:F1:47:54:6B:80,-77,1,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB-VISITANTE,84:F1:47:54:6B:82,-77,1,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB,E4:4E:2D:85:4C:60,-77,11,Lab. de medições em telecomunicações
17/03/2026,10:51:07,84,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-77,11,Lab. de medições em telecomunicações
